,school_name,city,state,website,directory
498,lincoln county high school,lincolnton,georgia,https://lchs.lincolncountyschools.org/,https://lchs.lincolncountyschools.org/staff
499,lit cypr mrceville high school,orange,texas,https://lcmhs.lcmcisd.org/,https://lcmhs.lcmcisd.org/9648_1
500,loyd star school,wesson,mississippi,https://lcsd.k12.ms.us,https://lcsd.k12.ms.us/apps/pages/index.jsp?uREC_ID=1568909&type=d&pREC_ID=1748062
501,bogue chitto school,bogue chitto,mississippi,https://lcsd.k12.ms.us/apps/pages/index.jsp?uREC_ID=1568673&type=d&pREC_ID=1697453,https://lcsd.k12.ms.us/apps/staff/
502,west lincoln school,brookhaven,mississippi,https://lcsd.k12.ms.us/apps/pages/index.jsp?uREC_ID=1568673&type=d&pREC_ID=1697456,https://lcsd.k12.ms.us/apps/staff/
503,pahranagat valley high school,alamo,nevada,https://lcsdnv.com/pahranagat-valley-h-s/,https://pvhspanthers.com/faculty-staff/
504,lake virtual franchise,eustis,florida,https://lcvs.lake.k12.fl.us/,https://lcvs.lake.k12.fl.us/our-school/contact-us
505,leading edge academy gilbert early college,gilbert,arizona,https://leadingedgeacademy.com/gilbert-early-college/,https://leadingedgeacademy.com/gilbert-early-college/gec-staff/
506,lead academy,nashville,tennessee,https://leadpublicschools.org/schools/brick-church/,https://leadpublicschools.org/team/
507,lead southeast,nashville,tennessee,https://leadpublicschools.org/schools/se-high/,https://leadpublicschools.org/team/
508,tennessee connections academy 9 12,white house,tennessee,https://learn.connectionsacademy.com/florida-combo/,https://www.connectionsacademy.com/tennessee-online-school/overview/staff/
509,lee central high school,bishopville,south carolina,https://leelchs.leeschooldistrictsc.org/,https://leelchs.leeschooldistrictsc.org/apps/staff/
510,john l leflore preparatory acad,mobile,alabama,https://lefloremcpssal.schoolinsites.com/,https://lefloremcpssal.schoolinsites.com/staff
511,legacy high school,n las vegas,nevada,https://legacyhigh.net/,https://www.legacyhigh.net/apps/staff/
512,diane s leichman career preparatory and transition center,reseda,california,https://leichman-lausd-ca.schoolloop.com/,https://www.cde.ca.gov/schooldirectory/details?cdscode=19647331931633
513,leigh high school,san jose,california,https://leigh.cuhsd.org/,https://leigh.cuhsd.org/apps/staff/
514,leland high school,san jose,california,https://leland.sjusd.org/,https://leland.sjusd.org/who-we-are/staff-directory/
515,leroy greene academy,sacramento,california,https://leroygreene.com/,https://leroygreene.com/staff/
516,lewis s mills high school,burlington,connecticut,https://lewis.region10ct.org/,https://lewis.region10ct.org/school-information/school-leadership
517,lewis high school,springfield,virginia,https://lewishs.fcps.edu/,https://lewishs.fcps.edu/staff-directory
518,lexington high school,lexington,tennessee,https://lexington.hcschoolstn.org/en-US,https://portal.tssaa.org/common/directory/?id=291
519,las flores high alternative,sacramento,california,https://lfhs.egusd.net/,https://www.cde.ca.gov/schooldirectory/details?cdscode=34673143430352
520,lakeview fort oglethorpe high school,fort oglethorpe,georgia,https://lfo.catoosa.k12.ga.us/,https://lfo.catoosa.k12.ga.us/staff_directory
521,lake havasu high school,lake havasu city,arizona,https://lhhs.lhusd.org/,https://lhhs.lhusd.org/ourstaff
522,lakeside high school,ashtabula,ohio,https://lhs.aacs.net/,https://lhs.aacs.net/Staff-Directory/
523,lehi high school,lehi,utah,https://lhs.alpineschools.org/,https://lhs.alpineschools.org/faculty-staff/
524,liberty high school,elderburg,maryland,https://lhs.carrollk12.org/,https://lhs.carrollk12.org/about/staff-directory
525,george w long high school,skipperville,alabama,https://lhs.dalecountyboe.org,https://lhs.dalecountyboe.org/staff
526,ledford senior high school,thomasville,north carolina,https://lhs.davidson.k12.nc.us/,https://lhs.davidson.k12.nc.us/apps/staff/
527,lamar high school,lamar,south carolina,https://lhs.dcsdschools.org/,https://lhs.dcsdschools.org/staff_directory
528,edmonds woodway high school,bothell,washington,https://lhs.edmonds.wednet.edu/,https://ewhs.edmonds.wednet.edu/directory
529,lynnwood high school,bothell,washington,https://lhs.edmonds.wednet.edu/,https://lhs.edmonds.wednet.edu/directory
530,loreauville high school,loreauville,louisiana,https://lhs.iberiaschools.org/,https://lhs.iberiaschools.org/48760_1
531,liberty high school,jersey city,new jersey,https://lhs.jcboe.org/,https://lhs.jcboe.org/apps/staff/
532,lacassine high school,lacassine,louisiana,https://lhs.jeffersondavis.org/,https://jeffersondavis.gabbarthost.com/228493_2?personID=180447
533,lafayette high school,mayo,florida,https://lhs.lafayette.k12.fl.us/,https://lhs.lafayette.k12.fl.us/Staff
534,leesburg high school,leesburg,florida,https://lhs.lake.k12.fl.us/,https://lhs.lake.k12.fl.us/teachers
535,lakeland juniorsenior high school,scott township,pennsylvania,https://lhs.lakelandsd.org/,https://lhs.lakelandsd.org/apps/staff/
536,lancaster high school,lancaster,south carolina,https://lhs.lancastercsd.com/,https://lhs.lancastercsd.com/staff-directory
537,lapeer east senior high school,lapeer,michigan,https://lhs.lapeerschools.org/,https://lchs.lapeerschools.org/staff_directory
538,laurel high school,laurel,montana,https://lhs.laurel.k12.mt.us/,https://www.laurel.k12.mt.us/departments/human-resources/human-resources-staff-directory
539,logansport comm high school,logansport,indiana,https://lhs.lcsc.k12.in.us/,https://www.lcsc.k12.in.us/o/logansport-community-school-corporation/staff?filter=42038
540,ledyard high school,ledyard,connecticut,https://lhs.ledyard.net/,https://lhs.ledyard.net/contact_us/staff_directory
541,leonia high school,leonia,new jersey,https://lhs.leoniaschools.org/,https://lhs.leoniaschools.org/apps/staff/
542,lewiston high school,lewiston,maine,https://lhs.lewistonpublicschools.org/,https://lhs.lewistonpublicschools.org/en-US/staff
543,lexington high school,lexington,texas,https://lhs.lexingtonisd.net/,https://lhs.lexingtonisd.net/apps/staff/
544,liberty high school,liberty,texas,https://lhs.libertyisd.net/,https://lhs.libertyisd.net/
545,linden high,linden,california,https://lhs.lindenusd.com/,https://lhs.lindenusd.com/apps/pages/index.jsp?uREC_ID=1458527&type=d&pREC_ID=1643178
546,livingston high school,livingston,texas,https://lhs.livingstonisd.com/,https://lhs.livingstonisd.com/86499_2
547,lockhart high school,lockhart,texas,https://lhs.lockhartisd.org/,https://lhs.lockhartisd.org/about-us/staff-directory
548,longmeadow high school,longmeadow,massachusetts,https://lhs.longmeadow.k12.ma.us/,https://lhs.longmeadow.k12.ma.us/academics/directory-faculty-staff
549,loudon high school,loudon,tennessee,https://lhs.loudoncounty.org/,https://portal.tssaa.org/common/directory/?id=301
550,lyford high school,lyford,texas,https://lhs.lyfordcisd.net/,https://lhs.lyfordcisd.net/apps/pages/index.jsp?uREC_ID=3337565&type=d
551,el capitan high school,livingston,california,https://lhs.muhsd.org/lhs,https://echs.muhsd.org/echs/library/library-staff-and-contact
552,livingston high school,livingston,california,https://lhs.muhsd.org/lhs,https://lhs.muhsd.org/lhs/directory
553,liberty high school,liberty,south carolina,https://lhs.pickens.k12.sc.us/,https://lhs.pickens.k12.sc.us/o/lhs/staff
554,liberty high school,glen daniel,west virginia,https://lhs.rale.k12.wv.us/,https://wvde.state.wv.us/ed_directory/index.html?county_id=74&school_id=503
555,lebanon high school,lebanon,new hampshire,https://lhs.sau88.net/,https://lhs.sau88.net/m/staff/
556,lake high school,lake,mississippi,https://lhs.scott.k12.ms.us/,https://lhs.scott.k12.ms.us/apps/staff/
557,lakewood high school,sumter,south carolina,https://lhs.sumterschools.net/,https://lhs.sumterschools.net/school-information/directory/
558,loranger high school,loranger,louisiana,https://lhs.tangischools.org/,https://lhs.tangischools.org/directory
559,lafayette high school,la fayette,georgia,https://lhs.walkerschools.org/,https://www.walkerschools.org/about-us/staff-directory
560,lakeside junior senior high school,sibley,louisiana,https://lhs.websterpsb.org/,https://lhs.websterpsb.org/142300_2
561,libby high school,libby,montana,https://libbyschools.org/lmhs/,https://libbyschools.org/lmhs-staff/
562,liberty sr high school,renton,washington,https://liberty.isd411.org/,https://liberty.isd411.org/staff
563,licking high school,licking,missouri,https://lickingk12mous-my.sharepoint.com/:w:/g/personal/netadmin_licking_k12_mo_us/EdhGW3R8yFRDtyQIinFmWIsBttfeCQE0R1er0L4QRViOwQ?rtime=Lajd8lMp20g,https://www.licking.k12.mo.us/staff
564,life school oak cliff,dallas,texas,https://lifeschool.net/schools-campuses/oak-cliff-high-school,https://lifeschool.net/contact-information/lmsoc-staff-directory
565,life high school waxahachie,waxahachie,texas,https://lifeschool.net/schools-campuses/waxahachie-high-school,https://lifeschool.net/contact-information/lhsw-staff-directory
566,lighthouse community charter high school,oakland,california,https://lighthousecharter.org/about/our-schools/lighthouse-upper/,https://www.cde.ca.gov/schooldirectory/details?cdscode=01612590130633
567,lincoln high school,port angeles,washington,https://lincoln.portangelesschools.org/,https://lincoln.portangelesschools.org/staff
568,lincoln,tacoma,washington,https://lincoln.tacomaschools.org/,https://lincoln.tacomaschools.org/contact
569,lincoln high school,seattle,washington,https://lincolnhs.seattleschools.org/,https://lincolnhs.seattleschools.org/staff/
570,lincoln preparatory academy great hearts,chandler,arizona,https://lincolnprep.greatheartsamerica.org/,https://lincolnprep.greatheartsamerica.org/faculty-staff/
571,lincoln preparatory school,grambling,louisiana,https://lincolnprep.wildapricot.org/,https://lincolnprep.wildapricot.org/Team
572,lindblom math and science academy,chicago,illinois,https://lindblomeagles.org/,https://lindblomeagles.org/m/staff/
573,lindhurst high school,olivehurst,california,https://lindhurst.mjusd.com/,https://lindhurst.mjusd.com/Staff-Directory/index.html
574,hyde leadership charter school,bronx,new york,https://lioncharterschool.org/our-school/high-school/,https://www.zoominfo.com/pic/hyde-leadership-charter-school/94848468
575,lisa academy arkansas hybrid school,little rock,arkansas,https://lisahybrid.lisaacademy.org/,https://lisahybrid.lisaacademy.org/apps/pages/index.jsp?uREC_ID=2159296&type=d&pREC_ID=staff
576,lisa academy north high charter school,sherwood,arkansas,https://lisawesthigh.lisaacademy.org/,https://lisanorthhigh.lisaacademy.org/apps/staff
577,lisbon high school,lisbon falls,maine,https://lisbonhs.ss16.sharpschool.com/,https://lisbonhs.ss16.sharpschool.com/staff_directory_
578,arapahoe high school,littleton,colorado,https://littletonpublicschools.net/,https://littletonpublicschools.net/schools/arapahoe-high-school/administration
579,asu prep casa grande high school,casa grande,arizona,https://live-asu-prep.ws.asu.edu/schools/casagrande,https://asuprep.asu.edu/contact-us/
580,live oak classical school,waco,texas,https://liveoakclassical.com/,https://liveoakclassical.com/about/faculty-staff/
581,lakeview leadership academy,victorville,california,https://lla.vvuhsd.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=36679340137638
582,lake michigan catholic school,st joseph,michigan,https://lmclakers.org/,https://ollakers.org/staff
583,la marque high school,la marque,texas,https://lmhs.tcisd.org/,https://lmhs.tcisd.org/about/directory
584,lincoln northeast high school,lincoln,nebraska,https://lne.lps.org/,https://lne.lps.org/directory/
585,loch raven high school,baltimore,maryland,https://lochravenhs.bcps.org/,https://lochravenhs.bcps.org/staff/staff_directory
586,logan high school,logan,utah,https://loganhigh.org/,https://loganhigh.org/alphabetical-directory
587,logan high school,logan,ohio,https://loganhocking.k12.oh.us/index.php?school=24,https://loganhigh.org/new-page-1
588,los osos high,rancho cucamonga,california,https://lohs.cjuhsd.net/,https://lohs.cjuhsd.net/apps/pages/index.jsp?uREC_ID=1769642&type=d
589,lower manhattan arts academy,new york,new york,https://lomahs.org/,https://lomahs.org/apps/staff
590,lompoc high school,lompoc,california,https://lompochighschool.lusd.org/,https://lompochighschool.lusd.org/staff/staff-directory
591,lone star high school,jacksonville,florida,https://lonestarmycroschool.org/,https://dcps.duvalschools.org/domain/3171
592,lone star undivided high school,otis,colorado,https://lonestarschool.net/,https://www.lonestarschool.net/staff
593,los lunas high school,los lunas,new mexico,https://loslunasllhs.ss13.sharpschool.com/,https://loslunasllhs.ss13.sharpschool.com/school_info/staff_directory
594,valencia high school,los lunas,new mexico,https://loslunasvhs.ss13.sharpschool.com/,https://loslunasvhs.ss13.sharpschool.com/school_info/staff_directory
595,louisville collegiate school,louisville,kentucky,https://louisvillecollegiate.org/,https://louisvillecollegiate.org/staff-directory/
596,lake placid high school,lake placid,florida,https://lph.highlands.k12.fl.us/,https://lph.highlands.k12.fl.us/about-lph/faculty-and-staff
597,la puente high school,la puente,california,https://lphs-hlpusd-ca.schoolloop.com/,https://lphs-hlpusd-ca.schoolloop.com/directory
598,cedar valley high school,highland,utah,https://lphs.alpineschools.org/,https://cvhs.alpineschools.org/faculty-staff/
599,lincoln park high school,lincoln park,michigan,https://lphs.lincolnparkpublicschools.com/,https://lphs.lincolnparkpublicschools.com/apps/staff/
600,laporte high school,laporte,indiana,https://lphs.lpcsc.k12.in.us/en-US,https://lphs.lpcsc.k12.in.us/en-US/staff
601,lincoln park performing arts charter school,midland,pennsylvania,https://lppacs.org/,https://lppacs.org/category/teacher_profile/
602,lake region high school,naples,maine,https://lrhs.lakeregionschools.org/,https://lrhs.lakeregionschools.org/en-US/staff
603,la sierra academy,riverside,california,https://lsak12.com/,https://lsak12.com/faculty-staff/
604,lehigh senior high school,lehigh acres,florida,https://lsh.leeschools.net/,https://lsh.leeschools.net/staff_directory
605,lithia springs comprehensive high school,lithia springs,georgia,https://lshs.dcssga.org/,https://lshs.dcssga.org/about/staff_directory
606,lake shore high school,saint clair shores,michigan,https://lshs.lakeshoreschools.org/,https://lshs.lakeshoreschools.org/staff_directory
607,peoples academy,morrisville,vermont,https://lsuu.org/schools/peoples-academy/,https://lsuu.org/schools/peoples-academy/faculty-staff/
608,lees summit west high,lees summit,missouri,https://lswhs.lsr7.org/,https://lswhs.lsr7.org/staff/
609,lees summit west high school,lees summit,missouri,https://lswhs.lsr7.org/,https://lswhs.lsr7.org/staff/
610,lamoille union high school,hyde park,vermont,https://luhs.lnsd.org/,https://luhs.lnsd.org/directory
611,lutheran high school of greater new orleans,metairie,louisiana,https://lutheranhighschool.net/,http://www.lutheranhighschool.net/faculty--staff.html
612,luther burbank high school,sacramento,california,https://lutherburbank.scusd.edu/,https://lutherburbank.scusd.edu/staff
613,la vega high school,waco,texas,https://lvhs.lavegaisd.org/,https://lvhs.lavegaisd.org/about/campus-staff-directory
614,lookout valley middle high school,chattanooga,tennessee,https://lvmhs.hcde.org/,https://lvmhs.hcde.org/directory/staff
615,lucerne valley high school,lucerne valley,california,https://lvmhs.lucernevalleyunified.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=36750513630563
616,lee williams high school,kingman,arizona,https://lwhs.kusd.org/,https://lwhs.kusd.org/about/staff-directory
617,eastlake high school,kirkland,washington,https://lwhs.lwsd.org/,https://ehs.lwsd.org/about-us/staff-directory-new
618,lake washington high,kirkland,washington,https://lwhs.lwsd.org/,https://lwhs.lwsd.org/about-us/staff-directory
619,maac community charter,chula vista,california,https://maacproject.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=37684113731304
620,mahanoy area jshs,mahanoy city,pennsylvania,https://mabears.net/apps/pages/index.jsp?uREC_ID=394533&type=d,https://www.mabears.net/m/staff/
621,magnet academy for cultural arts,opelousas,louisiana,https://maca.slpsb.org/,https://www.facebook.com/Magnet.Academy.for.Cultural.Arts/
622,the macduffie school,granby,massachusetts,https://macduffie.org/,https://macduffie.org/faculty-staff
623,mcloughlin high school,milton freewater,oregon,https://machi.miltfree.k12.or.us/en-US,https://machi.miltfree.k12.or.us/quicklinks/staff-directory
624,macon east academy,cecil,alabama,https://maconeast.net/,https://maconeast.net/category/employee/staff-directory/
625,macon road baptist school,arlington,tennessee,https://maconroadbaptist.org/,https://www.zoominfo.com/pic/macon-road-baptist-school/64865364
626,madawaska middlehigh school,madawaska,maine,https://madawaskaschools.org/,https://mmhs.madawaskaschools.org/en/staff
627,madison high school,san diego,california,https://madison.sandiegounified.org/,https://madison.sandiegounified.org/academics/physical_education_health/staff
628,madison highland prep,phoenix,arizona,https://madisonhighlandprep.net/,https://madisonhighlandprep.com/contact-us/faculty-list/
629,madison high,vienna,virginia,https://madisonhs.fcps.edu/,https://madisonhs.fcps.edu/about/administration
630,madison park high school,roxbury,massachusetts,https://madisonpark.bostonpublicschools.org/,https://profiles.doe.mass.edu/profiles/general.aspx?topNavId=1&orgcode=00350537&orgtypecode=6&leftNavId=122&
631,magee high school,magee,mississippi,https://maghs.simpson.k12.ms.us/en-US,https://maghs.simpson.k12.ms.us/en/staff
632,magic city campus high school,minot,north dakota,https://magiccitycampus.minot.k12.nd.us/en,https://magiccitycampus.minot.k12.nd.us/en-US/staff
633,magnolia high school,anaheim,california,https://magnolia.auhsd.us/,https://magnolia.auhsd.us/Magnolia/Staff/
634,marina high school,marina,california,https://mahs.mpusd.net/,https://mahs.mpusd.net/apps/pages/index.jsp?uREC_ID=1381758&type=d
635,makua lani christian academy,kailua kona,hawaii,https://makualani.com/,https://makualani.com/staff/
636,malden high school,malden,massachusetts,https://maldenps.org/high/,https://maldenps.org/high/staff-directory/
637,malone school,malone,florida,https://malone.jcsb.org/,https://malone.jcsb.org/apps/staff/
638,horace mann ucla community,los angeles,california,https://manncs.gseis.ucla.edu/,https://manncs.gseis.ucla.edu/staff/
639,st peters high school,mansfield,ohio,https://mansfieldstpeters.org/,https://mansfieldstpeters.org/school/staff/
640,manual high school,denver,colorado,https://manual.dpsk12.org/,https://manual.dpsk12.org/staff/
641,manzano high,albuquerque,new mexico,https://manzano.aps.edu/,https://manzano.aps.edu/contact-us
642,maplewood comp high school,nashville,tennessee,https://maplewood.mnps.org/,https://maplewood.mnps.org/our_school/directory
643,marcellus high school,marcellus,michigan,https://marcelluscs.org/schools/high-school/,https://marcelluscs.org/schools/high-school/staff-directory/
644,marconi learning academy,sacramento,california,https://marconilearning.org/location/#,https://www.cde.ca.gov/schooldirectory/details?cdscode=34674210137950
645,mark morris high school,longview,washington,https://markmorris.longviewschools.com/,https://markmorris.longviewschools.com/staff-directory
646,mark west charter,santa rosa,california,https://markwestcharter.org/,https://markwestcharter.org/staff/
647,marquette catholic school,bellevue,iowa,https://marquettecatholic.com/,https://marquettecatholic.com/staff-directory
648,marshall high school,falls church,virginia,https://marshallhs.fcps.edu/,https://marshallhs.fcps.edu/about/staff-directory
649,marshfield senior high school,coos bay,oregon,https://marshfield.cbd9.net/,https://marshfield.cbd9.net/apps/staff/
650,mars hill academy,mason,ohio,https://marshill.edu/,https://marshill.edu/about/our-team/faculty-and-staff/
651,marysville high school,marysville,california,https://marysville.mjusd.com/,https://marysville.mjusd.com/staff-directory/
652,mascoma valley regional high school,canaan,new hampshire,https://mascomaathletics.org/,https://mvrhs.mascomaschools.org/our_school/mvrhs_staff_directory
653,mason classical academy,naples,florida,https://masonacademy.com/,https://masonacademy.com/m/staff/
654,mastbaum jules e avts,philadelphia,pennsylvania,https://mastbaum.philasd.org/,https://mastbaum.philasd.org/contact-us/
655,masterman julia r secondary school,philadelphia,pennsylvania,https://masterman.philasd.org,https://masterman.philasd.org/about-us/faculty/
656,masterman julia r sec school,philadelphia,pennsylvania,https://masterman.philasd.org/,https://masterman.philasd.org/about-us/faculty/
657,mastery williams high school,philadelphia,pennsylvania,https://masterycharter.org/secondary-schools/hardy-williams-high,https://masterycharter.org/staff/
658,mastery schools of camden inc,camden,new jersey,https://masterycharter.org/secondary-schools/mastery-high-school-of-camden,https://masterycharter.org/secondary-schools/mastery-high-school-of-camden
659,mastery charter school pickett campus,philadelphia,pennsylvania,https://masterycharter.org/secondary-schools/pickett-campus,https://masterycharter.org/staff/
660,mastery charter school shoemaker campus,philadelphia,pennsylvania,https://masterycharter.org/secondary-schools/shoemaker-campus,https://masterycharter.org/staff/
661,mastery charter school gratz campus,philadelphia,pennsylvania,https://masterycharter.org/secondary-schools/simon-gratz-high-school,https://masterycharter.org/staff/
662,mt anthony union high school,bennington,vermont,https://mauhs.svsu.org/,https://mauhs.svsu.org/apps/staff/
663,mayfield high school,mayfield,kentucky,https://mayfield-mhs.edlioschool.com/,https://www.mayfield.kyschools.us/apps/staff/
664,tabernacle christian school,martinsville,indiana,https://mbttcm.org/tcm,https://www.tabernaclechristian.org/administration-and-school-staff/
665,mcintosh academy,darien,georgia,https://mca.mcintosh.k12.ga.us/,https://mca.mcintosh.k12.ga.us/Faculty
666,ernest s mcbride senior high school,long beach,california,https://mcbride-lbusd-ca.schoolloop.com/,https://www.cde.ca.gov/schooldirectory/details?cdscode=19647250127381
667,ernest s mcbride sr high school,long beach,california,https://mcbride-lbusd-ca.schoolloop.com/,https://www.cde.ca.gov/schooldirectory/details?cdscode=19647250127381
668,miami carol city senior high school,miami gardens,florida,https://mcchs249361303.wordpress.com/,https://miamicarolcityshs.net/
669,mccrory high school,mccrory,arkansas,https://mccroryschools.org/,https://www.mccroryschools.org/staff
670,miami community charter high school,florida city,florida,https://mccsedu.org/,https://mccsedu.org/teachers-2/staff-administrators/
671,middle college high school,los angeles,california,https://mchs-lausd-ca.schoolloop.com/,https://mchs-lausd-ca.schoolloop.com/staff
672,maria carrillo high school,santa rosa,california,https://mchs-santarosa-ca.schoolloop.com/,https://mchs-santarosa-ca.schoolloop.com/cms/page_view?d=x&piid=&vpid=1405339251838
673,madison county high school,madison,florida,https://mchs.madison.k12.fl.us/,https://mchs.madison.k12.fl.us/school-administration
674,massac county high school,metropolis,illinois,https://mchs.massac.org/,https://mchs.massac.org/staff-directory
675,mission collegiate high school,alton,texas,https://mchs.mcisd.net/,https://mchs.mcisd.net/apps/staff/
676,marshall county high school,lewisburg,tennessee,https://mchs.mcstn.net/en-US,https://mchs.mcstn.net/en-US/staff
677,mitchell county high school,camilla,georgia,https://mchs.mitchell.k12.ga.us/,https://mchs.mitchell.k12.ga.us/apps/staff/
678,morgan county high school,west liberty,kentucky,https://mchs.morgan.kyschools.us/,https://www.morgan.kyschools.us/resources/staff
679,ralph r mckee career and technical education high school,staten island,new york,https://mckeecths.org/,https://mckeecths.org/contact-the-staff/
680,mckinleyville high school,mckinleyville,california,https://mckinleyvillehighschool.nohum.org/,https://mckinleyvillehighschool.nohum.org/apps/staff/
681,mclain community high school,lakewood,colorado,https://mclain.jeffcopublicschools.org/,https://mclain.jeffcopublicschools.org/staff
682,mclain high school for science and tech,tulsa,oklahoma,https://mclain.tulsaschools.org/about-us,https://mclain.tulsaschools.org/connect-with-us
683,patriot high,nokesville,virginia,https://mcleanhs.fcps.edu/,https://patrioths.pwcs.edu/staff
684,millington high school,millington,tennessee,https://mcmhs.millingtonschools.org/,https://www.millingtonschools.org/staff_directory
685,montgomery county high school,mount vernon,georgia,https://mcms.mcboe.net/,https://www.mcboe.net/
686,bluestone high school,skipwith,virginia,https://mcpsweb.org/?page_id=28897,https://mcpsweb.org/?page_id=28912
687,park view high school,south hill,virginia,https://mcpsweb.org/?page_id=28922,https://mcpsweb.org/?page_id=28930
688,math civics and sciences charter school,philadelphia,pennsylvania,https://mcscs.org/,https://mcscs.org/administrationandstaff/
689,middletown christian school,franklin,ohio,https://mcseagles.net/,https://mcseagles.net/about-us/faculty-staff/
690,mercer county senior high school,harrodsburg,kentucky,https://mcsh.mercer.kyschools.us/,https://www.mercer.kyschools.us/staff
691,mccurdy charter school,espanola,new mexico,https://mcsk12nm.org/,https://mcsk12nm.org/apps/staff/
692,macon county high school,montezuma,georgia,https://mcsshs.ss7.sharpschool.com/,https://mcsshs.ss7.sharpschool.com/faculty
693,joaquin miller career and transition center,reseda,california,https://mctc-lausd-ca.schoolloop.com/,https://www.cde.ca.gov/schooldirectory/details?cdscode=19647331935717
694,queen annes county high school,centreville,maryland,https://md01001006.schoolwires.net/Domain/123,https://www.qacps.org/staff/staff-directory/
695,mt diablo high school,concord,california,https://mdhs.mdusd.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=07617540734566
696,miami dade online academy virtual instruction program,miami,florida,https://mdo.dadeschools.net/,https://mdo.dadeschools.net/
697,mercedes early college academy,mercedes,texas,https://meca.misdtx.net/,https://meca.misdtx.net/apps/pages/index.jsp?uREC_ID=1606371&type=d&pREC_ID=1735965
698,medina valley high school,south castroville,texas,https://medinavalleyhs.mvisd.com/,https://medinavalleyhs.mvisd.com/apps/staff/
699,mountain empire high school,pine valley,california,https://mehs.meusd.org/,https://mehs.meusd.org/Contact/Staff-Directory/index.html
700,memorial high school,san antonio,texas,https://memorial.eisd.net/,https://mhs.springbranchisd.com/about/contact-us
701,manchester memorial high school,manchester,new hampshire,https://memorial.mansd.org/,https://sites.google.com/a/mansd.org/memorial/about/directory/administration-offices
702,memorial high school,mcallen,texas,https://memorial.mcallenisd.org/,https://www.mcallenisd.org/o/memorialhs/staff
703,edmond memorial high school,tulsa,oklahoma,https://memorial.tulsaschools.org/,https://memorial.edmondschools.net/faculty/faculty-list-alphabetical/
704,memphis rise academy,memphis,tennessee,https://memphisrise.org/,https://portal.tssaa.org/common/directory/?id=346
705,menchville high school,newport news,virginia,https://menchville.nn.k12.va.us/,https://mville.nn.k12.va.us/faculty.html
706,mendenhall high school,mendenhall,mississippi,https://mendhs.simpson.k12.ms.us/en-US,https://mendhs.simpson.k12.ms.us/en-US/staff
707,mesa grande academy,calimesa,california,https://mesagrandeacademy.org/,https://mesagrandeacademy.org/about/faculty/
708,liberty bell junior senior high,winthrop,washington,https://methow.org/schools/liberty-bell-jr-sr-high,https://methow.org/schools/liberty-bell-jr-sr-high/lb-staff/
709,metropolitan expeditionary learning school,forest hills,new york,https://metropolitanels.com/,https://www.schools.nyc.gov/schools/Q167
710,mexico high school,mexico,missouri,https://mexicomhs.ss16.sharpschool.com/,https://www.mexicoschools.net/for_staff
711,maroa forsyth senior high school,maroa,illinois,https://mfhs.mfschools.net,https://mfhs.mfschools.net/staff
712,maple grove juniorsenior high school,bemus point,new york,https://mg.bemusptcsd.org/,https://bpcsd.ss18.sharpschool.com/schools/maple_grove/staff_directory
713,mountain grove high school,mountain grove,missouri,https://mgk12hs.ss20.sharpschool.com/,https://www.mg.k12.mo.us/district_links/district_information/district_administration
714,michigan great lakes virtual academy,manistee,michigan,https://mglva.k12.com/?utm_source=google&utm_medium=Yext&y_source=1_MjUyMzUwNTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://mglva.k12.com/about-our-school/meet-our-team/meet-our-administrators.html
715,major general raymond murray high school,vista,california,https://mgm.vistausd.org/,https://mgm.vistausd.org/contact_us/office_staff
716,moore haven juniorsenior high school,moore haven,florida,https://mhhs.gladesedu.com/o/mhhs,https://mhhs.gladesedu.com/o/mhhs/staff
717,mountain house high school,mountain house,california,https://mhhs.lammersvilleschooldistrict.net/,https://mhhs.lammersvilleschooldistrict.net/apps/staff/
718,morristown east high school,morristown,tennessee,https://mhhse.hcboe.net/,https://mhhse.hcboe.net/facultystafflist
719,morristown west high school,morristown,tennessee,https://mhhsw.hcboe.net/,https://mhhsw.hcboe.net/facultystaff
720,medford high school,medford,massachusetts,https://mhs-mvths.mps02155.org/,https://mhs-mvths.mps02155.org/about/staff-directory
721,marksville high school,marksville,louisiana,https://mhs.avoyellespsb.com/,https://mhs.avoyellespsb.com/
722,murphy high school,murphy,north carolina,https://mhs.cherokee.k12.nc.us/,https://mhs.cherokee.k12.nc.us/apps/staff/
723,monterey high school,monterey,louisiana,https://mhs.cpsbla.us/,https://mhs.cpsbla.us/apps/staff/
724,crawford county high school,roberta,georgia,https://mhs.crawfordschools.org/,https://www.crawfordschools.org/apps/staff/
725,mohave high school,bullhead city,arizona,https://mhs.crsk12.org/,https://mhs.crsk12.org/about-us/contact-us
726,mountain high school,kaysville,utah,https://mhs.davis.k12.ut.us/,https://mhs.davis.k12.ut.us/faculty-staff
727,middleton high school,middleton,tennessee,https://mhs.hcsedu.org/,https://mhs.hcsedu.org/33901_1
728,morningside high school,inglewood,california,https://mhs.inglewoodusd.com/,https://mhs.inglewoodusd.com/apps/staff/
729,dr ronald mcnair high school,jersey city,new jersey,https://mhs.jcboe.org/,https://mhs.jcboe.org/apps/staff/
