,school_name,city,state,website,directory
577,richard milburn academy houston suburban,houston,texas,https://www.rmaschools.org/houston?utm_source=Website&utm_medium=GMB,https://www.rmaschools.org/domain/62
578,richard milburn academy pasadena,pasadena,texas,https://www.rmaschools.org/pasadena,https://www.rmaschools.org/
579,richard mckenna charter high school,mountain home,idaho,https://www.rmckenna.org/High-School-Campus,https://www.rmckenna.org/Administration-and-Staff
580,rocky mount preparatory,rocky mount,north carolina,https://www.rmprep.org/,https://www.rmprep.org/Our-Staff
581,interstate 35 secondary school,truro,iowa,https://www.roadrunnerpride.org/o/high-school,https://www.roadrunnerpride.org/staff
582,roanoke catholic school,roanoke,virginia,https://www.roanokecatholic.com/,https://www.roanokecatholic.com/about-us/alphabetical-faculty-listing/
583,handley high school,roanoke,alabama,https://www.roanokecityschools.org/highschool,https://www.roanokecityschools.org/Page/94
584,fairmont high school,fairmont,north carolina,https://www.robeson.k12.nc.us/o/fhs,https://www.robeson.k12.nc.us/o/fhs/staff
585,lumberton senior high school,lumberton,north carolina,https://www.robeson.k12.nc.us/o/lshs,https://www.robeson.k12.nc.us/o/lshs/staff
586,purnell swett high school,pembroke,north carolina,https://www.robeson.k12.nc.us/o/pshs,https://www.robeson.k12.nc.us/o/pshs/staff
587,red springs high school,red springs,north carolina,https://www.robeson.k12.nc.us/o/rshs,https://www.robeson.k12.nc.us/o/rshs/staff
588,saint pauls high school,saint pauls,north carolina,https://www.robeson.k12.nc.us/o/sphs,https://www.robeson.k12.nc.us/o/sphs/staff
589,robichaud senior high school,dearborn heights,michigan,https://www.robichaudhs.com/,https://www.robichaudhs.com/apps/pages/index.jsp?uREC_ID=1462346&type=d&pREC_ID=1618244
590,robinson high school,robinson,illinois,https://www.robinsonschools.com/,https://www.robinsonschools.com/unit2/index.php/schools/rhs/rhs-staff
591,rochelle school,rochelle,texas,https://www.rochelleisd.net/,https://www.rochelleisd.net/staff
592,spaulding high school,rochester,new hampshire,https://www.rochesterschools.com/o/shs,https://www.rochesterschools.com/o/shs/staff
593,south pointe high school,rock hill,south carolina,https://www.rock-hill.k12.sc.us/Domain/33,https://www.rock-hill.k12.sc.us/site/Default.aspx?PageType=1&SiteID=33&ChannelID=184&DirectoryType=6
594,rockaway collegiate high school,queens,new york,https://www.rockawaycollegiatehs.org/,https://www.schools.nyc.gov/schools/Q351
595,rockaway park high for environmental sustainability,rockaway park,new york,https://www.rockawayparkhs.com/,https://www.rockawayparkhs.com/directory/faculty
596,rockford high school freshman center,rockford,michigan,https://www.rockfordschools.org/high-schools/rockford-freshman-center/,https://www.rockfordschools.org/high-schools/rockford-freshman-center/rockford-freshman-center-staff/
597,rock hill sr high school,ironton,ohio,https://www.rockhill.org/page/rock-hill-high-school,https://www.rockhill.org/page/rock-hill-high-school
598,rockingham county early college high,wentworth,north carolina,https://www.rockinghamearlycollege.org/,https://www.rockinghamearlycollege.org/staff
599,rockingham county high school,reidsville,north carolina,https://www.rockinghamhigh.org/,https://www.rock.k12.nc.us/staff
600,rockland senior high school,rockland,massachusetts,https://www.rocklandschools.org/o/rockland-high,https://www.rocklandschools.org/o/rockland-high/staff/
601,rocky ford juniorsenior high school,rocky ford,colorado,https://www.rockyfordk12.org/,https://www.rockyfordk12.org/staff
602,rocky hill school,warwick,rhode island,https://www.rockyhill.org/,https://www.rockyhill.org/faculty-staff/
603,roeper school,birmingham,michigan,https://www.roeper.org/,https://www.roeper.org/about/contact-us
604,roger bacon high school,cincinnati,ohio,https://www.rogerbacon.org,https://www.rogerbacon.org/about/faculty-listing
605,rogers high school,rogers,texas,https://www.rogersisd.org/330377_2,https://www.rogersisd.org/308515_2
606,roland high school,roland,oklahoma,https://www.rolandschools.org/,https://www.rolandschools.org/staff
607,rome free academy,rome,new york,https://www.romecsd.org/o/rfa,https://romecityrfa.ss12.sharpschool.com/about_r_f_a/directions__contacts
608,ronan high school,ronan,montana,https://www.ronank12.edu/schools/rhs/index,https://www.ronank12.edu/our-district/staff-directory
609,roncalli high school,indianapolis,indiana,https://www.roncalli.org/,https://www.roncalli.org/about/contact-information/
610,president theodore roosevelt high school,honolulu,hawaii,https://www.roosevelthigh.org/,https://www.roosevelthigh.org/apps/staff/
611,roosevelt high school,roosevelt,new york,https://www.rooseveltufsd.org/Page/9,https://www.rooseveltufsd.org/domain/86
612,roots charter high school,west valley city,utah,https://www.rootshigh.org/,https://www.rootshigh.org/administration.html
613,rosalia elementary and secondary school,rosalia,washington,https://www.rosaliaschools.com/domain/104,https://rosaliaschools.com/en-US/staff
614,roscoe central school,roscoe,new york,https://www.roscoe.k12.ny.us/,https://www.roscoe.k12.ny.us/staff
615,rose bud high school,rose bud,arkansas,https://www.rosebudschools.com/,https://www.rosebudschools.com/staff
616,rosehill christian school,tomball,texas,https://www.rosehillchristian.org/,https://www.rosehillchristian.org/staff-faculty
617,roselle catholic high school,roselle,new jersey,https://www.rosellecatholic.org/,https://www.rosellecatholic.org/faculty
618,rossford high school,rossford,ohio,https://www.rossfordschools.org/JuniorSeniorHigh.aspx,https://www.rossfordschools.org/Departments.aspx
619,rotan k 12,rotan,texas,https://www.rotan.org/35351,http://www.rotan.esc14.net/574150_3
620,routt catholic high school,jacksonville,illinois,https://www.routtcatholic.com,https://www.routtcatholic.com/administration
621,rowland hall,salt lake city,utah,https://www.rowlandhall.org/,https://www.rowlandhall.org/about/faculty-staff/all
622,rowva high school,oneida,illinois,https://www.rowva.k12.il.us/page/jr-sr-high-school,https://www.rowva.k12.il.us/staff
623,roxana sr high school,roxana,illinois,https://www.roxanaschools.org/o/juniorhigh,https://www.roxanaschools.org/staff
624,roxboro community school,roxboro,north carolina,https://www.roxborocs.org/,https://www.roxborocs.org/o/roxboro-community-school/staff
625,roxbury central school,roxbury,new york,https://www.roxburycs.org,https://www.roxburycs.org/
626,royal high school,brookshire,texas,https://www.royal-isd.net/o/high-school,https://www.royal-isd.net/o/high-school/staff
627,royalton high school,royalton,minnesota,https://www.royaltonpublicschools.org/,https://www.royaltonpublicschools.org/staff-directory
628,royalton hartland high school,middleport,new york,https://www.royhart.org/domain/20,https://www.royhart.org/Page/2957
629,city neighbors high school,baltimore,maryland,https://www.rpcs.org/academics/upper-school,https://www.cityneighborshighschool.org/apps/staff/
630,round rock christian academy,round rock,texas,https://www.rrca-tx.org/,https://www.rrca-tx.org/our-team/
631,r rex parris high school,palmdale,california,https://www.rrexparrishs.org/,https://www.rrexparrishs.org/departments/staff-directory
632,richard r green high school of teaching,new york,new york,https://www.rrghst.org/,https://www.rrghst.org/apps/pages/index.jsp?uREC_ID=2122840&type=d
633,roanoke rapids high school,roanoke rapids,north carolina,https://www.rrgsd.org/o/rrhs,https://www.rrgsd.org/o/rrhs/staff
634,river ridge high,patch grove,wisconsin,https://www.rrsd.k12.wi.us/,https://www.rrsd.k12.wi.us/district/staff-directory.cfm
635,river ridge high school,grant county,wisconsin,https://www.rrsd.k12.wi.us/schools/hs/,https://www.rrsd.k12.wi.us/district/staff-directory.cfm
636,reeds spring high school,reeds spring,missouri,https://www.rs-wolves.com/,https://www.rs-wolves.com/staff
637,eureka sr high school,eureka,missouri,https://www.rsdmo.org/eurekahs,https://www.rsdmo.org/Page/3590
638,lafayette sr high school,wildwood,missouri,https://www.rsdmo.org/lafayette,https://www.rsdmo.org/Page/3804
639,marquette senior high,chesterfield,missouri,https://www.rsdmo.org/marquette,https://www.rsdmo.org/domain/1945
640,lawson high,chesterfield,missouri,https://www.rsdmo.org/marquette/Pages/default.aspx,https://www.lawsoncardinals.org/staff
641,carson high school,china grove,north carolina,https://www.rssed.org/Domain/34#calendar4540/20230305/month,https://www.rssed.org/domain/803
642,east rowan high school,salisbury,north carolina,https://www.rssed.org/eastrowanhigh,https://www.rssed.org/domain/831
643,north rowan high school,spencer,north carolina,https://www.rssed.org/northrowanhigh,https://www.rssed.org/Page/1962
644,salisbury high school,salisbury,north carolina,https://www.rssed.org/salisburyhigh,https://www.rssed.org/domain/1054
645,south rowan high school,china grove,north carolina,https://www.rssed.org/southrowanhigh,https://www.rssed.org/domain/1035
646,west rowan high school,mount ulla,north carolina,https://www.rssed.org/westrowanhigh,https://www.rssed.org/Page/792
647,buckfield junior senior high school,buckfield,maine,https://www.rsu10.org/o/bjshs,https://www.rsu10.org/o/bjshs/staff
648,mountain valley high school,rumford,maine,https://www.rsu10.org/o/mvhs,https://www.rsu10.org/o/mvhs/staff
649,nokomis regional high school,newport,maine,https://www.rsu19.org/o/nokomis,https://www.rsu19.org/o/nokomis/staff
650,old town high school,old town,maine,https://www.rsu34.org/o/oths,https://www.rsu34.org/o/oths/staff
651,caribou high school,caribou,maine,https://www.rsu39.org/o/chs,https://www.rsu39.org/o/chs/staff
652,so aroostook school,dyer brook,maine,https://www.rsu50.org/,https://www.rsu50.org/staff
653,dirigo high school,dixfield,maine,https://www.rsu56.org/o/dirigo-hs,https://www.rsu56.org/o/dirigo-hs/staff
654,central high school,corinth,maine,https://www.rsu64schools.org/o/chs,https://www.rsu64schools.org/o/chs/staff
655,avenal high school,avenal,california,https://www.rsusd.net/o/ahs,https://www.rsusd.net/o/ahs/staff
656,rantoul twp high school,rantoul,illinois,https://www.rths193.org/,https://www.rths193.org/Page/99
657,rochelle twp high school,rochelle,illinois,https://www.rthsd212.org/,https://www.rthsd212.org/rths-staff-directory
658,randolph high school,randolph,new jersey,https://www.rtnj.org/our-schools/randolph-high-school,https://www.rtnj.org/our-schools/randolph-high-school/leadership
659,rtr high school,tyler,minnesota,https://www.rtrschools.org/,https://www.rtrschools.org/Page/110
660,radnor senior high school,radnor,pennsylvania,https://www.rtsd.org,https://rhs.rtsd.org/our-school/staff-directory
661,ruidoso high school,ruidoso,new mexico,https://www.ruidososchools.org/ruidosohighschool_home.aspx,https://www.ruidososchools.org/staff1112.aspx
662,ripley union lewis huntington high school,ripley,ohio,https://www.rulh.us/highschool_home.aspx,https://www.rulh.us/Directory.aspx
663,rumson fair haven regional high school,rumson,new jersey,https://www.rumsonfairhaven.org/,https://www.rumsonfairhaven.org/Page/152
664,rush city secondary,rush city,minnesota,https://www.rushcity.k12.mn.us/schools/r_c_h_s,https://www.rushcity.k12.mn.us/district/staff_directory
665,russell county high school,russell springs,kentucky,https://www.russell.k12.ky.us/1/home,https://www.russell.k12.ky.us/staff
666,russellville high school,russellville,arkansas,https://www.russellvilleschools.net/o/rhs,https://www.russellvilleschools.net/o/rhs/staff
667,rutgers preparatory school,somerset,new jersey,https://www.rutgersprep.org/,https://www.rutgersprep.org/directory
668,royal valley high school,hoyt,kansas,https://www.rv337.com/staff?filter_ids=47107,https://www.rv337.com/o/royal-valley-usd-337/staff?filter=47106
669,open high school,richmond,virginia,https://www.rvaschools.net/OHS,https://ohs.rvaschools.net/about-us/meet-our-staff
670,richmond community high school,richmond,virginia,https://www.rvaschools.net/RCHS,https://rchs.rvaschools.net/utility-pages/directory
671,river valley high school,spring green,wisconsin,https://www.rvschools.org/schools/high/index.cfm,https://www.rvschools.org/district/staff_directory.cfm
672,houston t stem and early college high school,houston,texas,https://www.ryss.org/earlycollege,https://www.houstonisd.org/Page/161362
673,st agnes academy,memphis,tennessee,https://www.saa-sds.org/,https://www.saa-sds.org/directory
674,south aiken baptist christian school,aiken,south carolina,https://www.sabcschool.org/,https://www.sabcschool.org/faculty-staff
675,pleasant hill high school,pleasant hill,louisiana,https://www.sabine.school/,https://la02201276.schoolwires.net/phhs
676,ebarb high school,noble,louisiana,https://www.sabine.school/ehs,https://la02201276.schoolwires.net/ehs
677,florien high school,florien,louisiana,https://www.sabine.school/fhs,https://www.sabine.school/o/fhs/staff/
678,zwolle high school,zwolle,louisiana,https://www.sabine.school/o/zhs,https://la02201276.schoolwires.net/zhs
679,sacramento adventist academy,carmichael,california,https://www.sacaa.org/,https://www.sacaa.org/life-at-saa/staff-2/
680,sacred heart high school,yonkers,new york,https://www.sacredhearths.org,https://sacredhearths.org/staff
681,sacred heart jrsr high school,salina,kansas,https://www.sacredheartknights.org/,https://sacredheartknights.socs.net/vnews/display.v/StaffDirectory
682,sacred heart catholic school,morrilton,arkansas,https://www.sacredheartmorrilton.org/,https://www.sacredheartmorrilton.org/school/About-Us/Faculty-Staff
683,madison area memorial high school,madison,maine,https://www.sad59.k12.me.us/high/,https://www.sad59.k12.me.us/high/
684,saddle river day school,saddle river,new jersey,https://www.saddleriverday.org/,https://www.saddleriverday.org/our-community/faculty-directory
685,st andrews episcopal school,potomac,maryland,https://www.saes.org/,https://www.saes.org/about/faculty-directory
686,safford high school,safford,arizona,https://www.saffordusd.com/Domain/12,https://az50000186.schoolwires.net/Page/191
687,the sagemont upper school,weston,florida,https://www.sagemont.com/?utm_medium=directory&utm_source=gmb&utm_campaign=profile&utm_content=website,https://www.sagemont.com/about-us/leadership-team/
688,sage oak charter,redlands,california,https://www.sageoak.education/,https://www.sageoak.education/about/meet-our-team/
689,saint agnes school,st paul,minnesota,https://www.saintagnesschool.org/,https://www.saintagnesschool.org/about/faculty-staff
690,st cloud preparatory academy,saint cloud,florida,https://www.saintcloudprep.org/#,https://www.osceolaschools.net/Page/1387
691,st francis day school,milton,georgia,https://www.saintfrancisschools.com/academics/middle,https://www.saintfrancisschools.com/about/contact
692,st ursula academy,cincinnati,ohio,https://www.saintursula.org/,https://www.saintursula.org/ContactUs.aspx
693,salamanca juniorsenior high school,salamanca,new york,https://www.salamancany.org/o/high-school,https://www.salamancany.org/staff
694,salem academy charter school,salem,massachusetts,https://www.salemacademycs.org/,https://www.salemacademycs.org/about/faculty-staff/
695,salem high school,salem,new jersey,https://www.salemnj.org/schools/salem_high_school,https://www.salemnj.org/for_students___parents/contact_us/staff_directory
696,salem high school,salem,arkansas,https://www.salemschools.net/,https://www.salemschools.net/high-school/faculty
697,salina high school,salina,oklahoma,https://www.salina.k12.ok.us/18935,https://www.salina.k12.ok.us/122747_2
698,mount toro high school,salinas,california,https://www.salinasuhsd.org/Domain/9,https://www.salinasuhsd.org/domain/1453
699,sallisaw high school,sallisaw,oklahoma,https://www.sallisawps.org/vnews/display.v/SEC/High%20School%7CDirectory,https://www.sallisawps.org/vnews/display.v/SEC/High%20School%7CDirectory
700,salmon high school,salmon,idaho,https://www.salmonschools.com/1/Home,https://www.salmonschools.com/
701,hobbton high school,newton grove,north carolina,https://www.sampson.k12.nc.us/hobbtonhigh,https://www.sampson.k12.nc.us/domain/553
702,lakewood high school,salemburg,north carolina,https://www.sampson.k12.nc.us/lakewoodhigh,https://wa50000091.schoolwires.net/Page/161
703,sampson early college high,clinton,north carolina,https://www.sampson.k12.nc.us/sechs,https://www.sampsoncc.edu/directory/
704,union high school,rose hill,north carolina,https://www.sampson.k12.nc.us/unionhigh,https://www.usd394.com/vnews/display.v/SEC/High%20School%7CStaff%20Directory
705,valley high school,sanders,arizona,https://www.sandersusd.net/Domain/39,https://vhs.sandersusd.net/faculty-staff-directory32
706,sandia preparatory school,albuquerque,new mexico,https://www.sandiaprep.org/,https://www.sandiaprep.org/why-prep/our-teachers/faculty-staff-directory
707,charles page high school,sand springs,oklahoma,https://www.sandites.org/o/charles-page-high-school,https://www.sandites.org/o/charles-page-high-school/staff
708,sandy creek high school,sandy creek,new york,https://www.sandycreekcsd.org/school/hsms,https://www.sandycreekcsd.org/district/staff
709,sandy valley high school,magnolia,ohio,https://www.sandyvalleylocal.org/,https://www.sandyvalleylocal.org/site/default.aspx?PageType=2&PageModuleInstanceID=197&ViewID=d23c305b-e295-4186-9257-b05a61f233d9&RenderLoc=0&FlexDataID=0&Filter=Site%3AHigh%20School
710,sanford high school,sanford,maine,https://www.sanford.org/o/sanford-high-school,https://www.sanford.org/o/sanford-high-school/staff
711,sanford juniorsenior high school,sanford,colorado,https://www.sanfordschools.org/page/home-junior-senior,https://www.sanfordschools.org/staff
712,san gabriel academy,san gabriel,california,https://www.sangabrielacademy.org/,https://sangabrielacademy.ss12.sharpschool.com/about_us/faculty__staff_directory
713,san jacinto christian academy,amarillo,texas,https://www.sanjac.org/,https://www.zoominfo.com/pic/san-jacinto-christian-academy/84264355
714,encina preparatory high school,sacramento,california,https://www.sanjuan.edu/Encina,https://www.sanjuan.edu/domain/473
715,san juan high school,citrus heights,california,https://www.sanjuan.edu/SanJuan,https://www.sanjuan.edu/domain/523
716,el sereno alternative education,fair oaks,california,https://www.sanjuan.edu/elsereno,https://www.sanjuan.edu/domain/2165
717,mesa verde high school,citrus heights,california,https://www.sanjuan.edu/mesaverde,https://www.sanjuan.edu/domain/599
718,san marino high school,san marino,california,https://www.sanmarinohs.org/,https://www.sanmarinohs.org/apps/staff/
719,santa rosa virtual franchise,milton,florida,https://www.santarosaonline.org/,https://www.santarosa.fl.gov/directory
720,santee education complex,los angeles,california,https://www.santeefalcons.org/,https://www.santeefalcons.org/apps/staff/
721,santiam christian schools,adair village,oregon,https://www.santiamchristian.org/,https://www.santiamchristian.org/santiam-people/
722,sapulpa high school,sapulpa,oklahoma,https://www.sapulpaps.org/schools/sapulpa_senior_high,https://www.sapulpaps.org/staff
723,saranac jrsr high school,saranac,michigan,https://www.saranac.k12.mi.us/o/sjsh,https://www.saranac.k12.mi.us/o/sjsh
724,sarasota christian school,sarasota,florida,https://www.sarasotachristian.org/,https://www.sarasotachristian.org/about/our-team/
725,pine view high school,osprey,florida,https://www.sarasotacountyschools.net/pineview,https://www.sarasotacountyschools.net/domain/1448
726,booker high school,sarasota,florida,https://www.sarasotacountyschools.net/schools/bookerhigh,https://www.sarasotacountyschools.net/Page/81
727,suncoast polytechnical high school,sarasota,florida,https://www.sarasotacountyschools.net/suncoastpolytechnical,https://www.sarasotacountyschools.net/domain/1456
728,saratoga central catholic high school,saratoga springs,new york,https://www.saratogacatholic.org/,https://www.saratogacatholic.org/faculty
729,saratoga high school,saratoga,california,https://www.saratogahigh.org/,https://www.saratogahigh.org/school_info/staff_directory
730,sarcoxie high school,sarcoxie,missouri,https://www.sarcoxieschools.com/shs,https://www.sarcoxieschools.com/
731,school for advanced studies sas,miami,florida,https://www.sasdreamfactory.org/apps/pages/index.jsp?uREC_ID=475248&type=d,https://sasdreamfactory.org/apps/staff/
732,satellite academy high school,new york,new york,https://www.satelliteacademy.org/,https://www.satelliteacademy.org/staff/
733,satsuma city high school,satsuma,alabama,https://www.satsumaschools.com/Domain/9,https://www.satsumaschools.com/domain/1204
734,sanborn regional high school,kingston,new hampshire,https://www.sau17.org/1/home,https://www.sau17.org/1/Staff
735,franklin high school,franklin,new hampshire,https://www.sau18.org/o/fhs,https://www.sau18.org/o/fhs/staff
736,berlin senior high school,berlin,new hampshire,https://www.sau3.org/BHS,https://www.sau3.org/staff
737,raymond high school,raymond,new hampshire,https://www.sau33.com/raymond-high-school,https://www.sau33.com/raymond-high-school/administration
738,century high school,santa ana,california,https://www.sausd.us/century,https://www.sausd.us/site/Default.aspx?PageType=1&SiteID=347&ChannelID=392&DirectoryType=6
739,hector g godinez,santa ana,california,https://www.sausd.us/godinez,https://www.cde.ca.gov/schooldirectory/details?cdscode=30666700114736
740,lorin griset academy,santa ana,california,https://www.sausd.us/griset,https://www.sausd.us/griset
741,middle college high school,santa ana,california,https://www.sausd.us/middlecollege,https://www.cde.ca.gov/schooldirectory/details?cdscode=30666703030608
742,saddleback high school,santa ana,california,https://www.sausd.us/saddleback,https://www.sausd.us/site/Default.aspx?PageType=1&SiteID=2538&ChannelID=2587&DirectoryType=6
743,sava sacramento academic and vocational academy egusd,elk grove,california,https://www.savacharterschool.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=34673140137281
744,sava sacramento academic and vocational academy scusd,sacramento,california,https://www.savacharterschool.org/Locations/SAVA-Power-Inn/index.html,https://www.cde.ca.gov/schooldirectory/details?cdscode=34674390137406
745,savannah high school,savannah,missouri,https://www.savannahr3.com/o/high-school,https://www.savannahr3.com/o/high-school/staff
746,savannah country day school,savannah,georgia,https://www.savcds.org/,https://www.savcds.org/school-life/new-faculty-and-staff-2021-22
747,saxony lutheran high school,jackson,missouri,https://www.saxonylutheranhigh.org/,https://www.zoominfo.com/pic/saxony-lutheran-high-school/352627794
748,saydel high school,des moines,iowa,https://www.saydel.k12.ia.us/schools/high/,https://www.saydel.k12.ia.us/schools/high/StaffDirectory.cfm
749,sayreville war memorial high school,south amboy,new jersey,https://www.sayrevillek12.net/,https://swmhs.sayrevillek12.net/about/directory
750,sayville high school,west sayville,new york,https://www.sayvilleschools.org/Domain/112,https://www.sayvilleschools.org/Page/293
751,alachua eschool virtual franchise,gainesville,florida,https://www.sbac.edu/aes,https://www.sbac.edu/aes
752,fw buccholz high school,gainesville,florida,https://www.sbac.edu/buchholz,https://www.sbac.edu/domain/8320
753,hawthorne middlehigh school,hawthorne,florida,https://www.sbac.edu/hawthorne,https://www.sbac.edu/domain/2617
754,community schoolindependent alternative education,san bernardino,california,https://www.sbcss.k12.ca.us/index.php/en/about-sbcss-2/sbcss-locations-maps/san-bernardino-county-board-of-education-dorothy-inghram-learning-center,https://www.cde.ca.gov/schooldirectory/details?cdscode=36103630107466
755,alexandria high school,alexandria,alabama,https://www.sblschools.com/,https://al01901382.schoolwires.net/Domain/9
756,sand creek high school,sand creek,michigan,https://www.sc-aggies.us/o/schs,https://www.sc-aggies.us/staff
757,south callaway high school,mokane,missouri,https://www.sc.k12.mo.us/high-school,https://www.sc.k12.mo.us/high-school/high-school-staff
758,shasta charter academy,redding,california,https://www.sca-edu.org/,https://www.sca-edu.org/Staff-Directory/
759,seffner christian academy,seffner,florida,https://www.scacrusaders.com/,https://www.scacrusaders.com/about/scastaff.cfm
760,saint catherine academy,bronx,new york,https://www.scahs.org,https://www.scahs.org/apps/staff/
761,st catharine academy,bronx,new york,https://www.scahs.org/,https://www.scahs.org/apps/staff/
762,seacoast christian academy,jacksonville,florida,https://www.scajax.org/,https://www.scajax.org/administration-and-staff/
763,scale leadership academy east,blythe,california,https://www.scaleacademy.org/,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=33671810138610
764,monsignor scanlan high school,bronx,new york,https://www.scanlanhs.edu/m/,https://www.scanlanhs.edu/apps/staff/
765,scappoose high school,scappoose,oregon,https://www.scappoosek12.org/shs,https://www.scappoosek12.org/domain/1473
766,scotland christian academy,laurinburg,north carolina,https://www.scasaints.org/,https://www.scasaints.org/copy-of-administration
767,southern columbia high school,catawissa,pennsylvania,https://www.scasd.us/o/hs,https://www.scasd.us/page/staff-resources
768,san carlos secondary,peridot,arizona,https://www.scbraves.net/schools/san-carlos-high-school/index,https://www.scbraves.net/schools/san-carlos-high-school/staff-directory
769,saint croix academy of virtual education,hammond,wisconsin,https://www.scc.k12.wi.us/o/st-croix-virtual,https://www.scc.k12.wi.us/o/st-croix-virtual/staff
770,ashville high school,ashville,alabama,https://www.sccboe.org/ahs,https://www.sccboe.org/Page/404
771,springville high school,springville,alabama,https://www.sccboe.org/shs,https://www.sccboe.org/site/Default.aspx?PageType=1&SiteID=23&ChannelID=440&DirectoryType=6
772,scc virtual preparatory academy,ashville,alabama,https://www.sccboe.org/vpa,https://www.sccboe.org/domain/1424
773,santa clara county special education,san jose,california,https://www.sccoe.org/depts/educational-services/special-ed/Pages/default.aspx,https://www.sccoe.org/directories/Pages/StaffDirectory.aspx
774,opportunity youth academy,san jose,california,https://www.sccoe.org/oya/Pages/default.aspx,https://www.cde.ca.gov/schooldirectory/details?cdscode=43104390135087
775,beach high school,savannah,georgia,https://www.sccpss.com/schools/beach/Pages/default.aspx,https://www.sccpss.com/Pages/default.aspx
776,the school of liberal studies at savannah high school,savannah,georgia,https://www.sccpss.com/schools/shs/Pages/default.aspx,https://www.sccpss.com/schools/shs/Pages/Teacher-Contact-Information.aspx
777,windsor forest high school,savannah,georgia,https://www.sccpss.com/schools/wfhs/Pages/default.aspx,https://www.sccpss.com/schools/wfhs/Pages/default.aspx
778,spring creek community school,brooklyn,new york,https://www.sccsbrooklyn.org/,https://www.sccsbrooklyn.org/directory/faculty
779,saint croix falls high school,croix falls,wisconsin,https://www.scf.k12.wi.us/schools/high/,https://www.scf.k12.wi.us/district/staff-directory.cfm
780,green charter school,greenville,south carolina,https://www.scgreencharter.org/,https://www.scgreencharter.org/about-us/team
781,sc governors school for science and mathematics,hartsville,south carolina,https://www.scgssm.org/,https://www.scgssm.org/faculty-staff
782,schaeffer academy,rochester,minnesota,https://www.schaefferacademy.org/,https://www.schaefferacademy.org/faculty-staff
783,schenevus central school,schenevus,new york,https://www.schenevuscsd.org/,https://www.schenevuscsd.org/staff
784,maple hill juniorsenior high school,castleton,new york,https://www.schodack.k12.ny.us/maple-hill-high-school/,https://www.schodack.k12.ny.us/maple-hill-high-school/
785,the scholars academy,rockaway park,new york,https://www.scholarsnyc.com/,https://scholarsnyc.com/contact/
786,schoolcraft high school,schoolcraft,michigan,https://www.schoolcraftschools.org/o/shs,https://www.schoolcraftschools.org/o/shs/staff
787,lakeland girls academy,lakeland,florida,https://www.schoolforgirls.org/,https://www.zoominfo.com/pic/lakeland-girls-academy/359201233
788,american dream charter school,bronx,new york,https://www.schoolinthesquare.org/HS,https://www.schools.nyc.gov/schools/X471
789,school of engineering and sciences,sacramento,california,https://www.schoolofengineeringandsciences.org/,https://www.schoolofengineeringandsciences.org/staff
790,law enforcement officers memorial hs,miami,florida,https://www.schoolofjustice.org/,https://www.schoolofjustice.org/apps/staff/
791,columbia high school,huntsville,alabama,https://www.schools.huntsvillecityschools.org/schools/columbia-high-school,http://www.schools.huntsvillecityschools.org/columbia-high-school/other-staff
792,jemison high school,huntsville,alabama,https://www.schools.huntsvillecityschools.org/schools/jemison-high-school,https://jhs.chiltonboe.com/staff
793,lee high school,huntsville,alabama,https://www.schools.huntsvillecityschools.org/schools/lee-high-school,http://www.schools.huntsvillecityschools.org/lee-high-school/support-staff
794,new century tech demo high school,huntsville,alabama,https://www.schools.huntsvillecityschools.org/schools/new-century-technology-high-school,http://www.schools.huntsvillecityschools.org/new-century-technology-high
795,ps 209 margaret mead,brooklyn,new york,https://www.schools.nyc.gov/schools/K209,https://www.schools.nyc.gov/schools/K209
796,psis 226 alfred de b mason,brooklyn,new york,https://www.schools.nyc.gov/schools/K226,https://www.psis226.com/directory/faculty
797,captain vernon a richards high school fire,brooklyn,new york,https://www.schools.nyc.gov/schools/K502,https://www.schools.nyc.gov/schools/K502
798,benjamin banneker academy,brooklyn,new york,https://www.schools.nyc.gov/schools/K670,https://www.schools.nyc.gov/schools/K670
799,washington heights expeditionary learning school,new york,new york,https://www.schools.nyc.gov/schools/M348,https://www.wheelsnyc.net/directory/faculty
800,high school for dual language and asian studies,new york,new york,https://www.schools.nyc.gov/schools/M545,https://www.schools.nyc.gov/schools/M545
801,psis 113 anthony j pranzo,queens,new york,https://www.schools.nyc.gov/schools/Q113,https://www.schools.nyc.gov/schools/Q113
802,jhs 194 william carr,queens,new york,https://www.schools.nyc.gov/schools/Q194,https://www.schools.nyc.gov/schools/Q194
803,psis 208,queens,new york,https://www.schools.nyc.gov/schools/Q208,https://www.schools.nyc.gov/schools/Q208
804,long island city high school,long island city,new york,https://www.schools.nyc.gov/schools/Q450,https://ny01000947.schoolwires.net/domain/10
805,ps 3 raul julia micro society,bronx,new york,https://www.schools.nyc.gov/schools/X003,https://www.schools.nyc.gov/schools/X003
806,ps x015 institute for environmental learning,bronx,new york,https://www.schools.nyc.gov/schools/X015,https://www.schools.nyc.gov/schools/X015
807,comprehensive model school project middle school 327,bronx,new york,https://www.schools.nyc.gov/schools/X327,https://www.schools.nyc.gov/schools/X327
808,mott haven village prep high school,bronx,new york,https://www.schools.nyc.gov/schools/X473,https://mhvpschool.com/staff/
809,westfield high school,westfield,massachusetts,https://www.schoolsofwestfield.org/o/whs,https://westfieldhighschool.sharpschool.com/contact_school/staff_directory
