,school_name,city,state,website,directory
477,baraboo high school,baraboo,wisconsin,https://www.baraboo.k12.wi.us/schools/high/,https://www.baraboo.k12.wi.us/staffdir/index.cfm?lastname=&firstname=&groupid=&positiontitle=&maxrows=50&dosearch=1&sortby=group&startrow=401
478,the barack obama green charter high school,plainfield,new jersey,https://www.barackobamagreencharterschool.org/,https://barackobamagreencharterschool.org/
479,barbourville city school,barbourville,kentucky,https://www.barbourvilleind.com/1/Home,https://www.barbourvilleind.com/staff
480,barker juniorsenior high school,barker,new york,https://www.barkercsd.net/domain/15,https://www.barkercsd.net/search-staff-directory
481,is 024 myra s barnes,staten island,new york,https://www.barnes24.org/,https://www.barnes24.org/apps/staff/
482,barnesville secondary,barnesville,minnesota,https://www.barnesville.k12.mn.us/,https://www.barnesville.k12.mn.us/domain/18
483,barneveld high,barneveld,wisconsin,https://www.barneveld.k12.wi.us/,https://www.barneveld.k12.wi.us/o/barneveld-school-district/staff
484,barneveld high school,barneveld,wisconsin,https://www.barneveld.k12.wi.us/,https://www.barneveld.k12.wi.us/o/barneveld-school-district/staff
485,barnstable high school,hyannis,massachusetts,https://www.barnstable.k12.ma.us/bhs,https://www.barnstable.k12.ma.us/site/Default.aspx?PageID=4461
486,barrie school,silver spring,maryland,https://www.barrie.org/,https://www.barrie.org/about/leadership
487,barrington high school,barrington,rhode island,https://www.barringtonhigh.org/,https://www.barringtonhigh.org/o/high-school/staff
488,adairsville high school,adairsville,georgia,https://www.bartow.k12.ga.us/o/adairsville-high,https://www.bartow.k12.ga.us/o/adairsville-high/staff
489,cass high school,white,georgia,https://www.bartow.k12.ga.us/o/cass-high,https://www.bartow.k12.ga.us/o/cass-high/staff
490,woodland high school,cartersville,georgia,https://www.bartow.k12.ga.us/o/woodland-high,https://www.bartow.k12.ga.us/o/woodland-high/staff
491,brownsville area high school,brownsville,pennsylvania,https://www.basd.org/o/bahs,https://www.basd.org/staff
492,butler senior high school,butler,pennsylvania,https://www.basdk12.org/1/home,https://www.basdk12.org/staff
493,brooklyn academy of science and the environment,brooklyn,new york,https://www.basehighschool.org/,https://www.basehighschool.org/
494,basis charter school,chandler,arizona,https://www.basised.com/chandler/,https://www.linkedin.com/school/basis-chandler/
495,basis goodyear,goodyear,arizona,https://www.basised.com/goodyear,https://enrollbasis.com/goodyear/
496,basis prescott,prescott,arizona,https://www.basised.com/prescott/,https://enrollbasis.com/prescott/
497,basis san antonio shavano campus,san antonio,texas,https://www.basised.com/san-antonio-shavano/,https://enrollbasistx.com/shavano/
498,basis dc pcs high school,washington,district of columbia,https://www.basised.com/washington-dc,https://dcpcsb.org/2022-23-public-charter-school-directory
499,batavia high school,batavia,new york,https://www.bataviacsd.org/o/bhs,https://www.bataviacsd.org/o/bhs/staff?page_no=6
500,bates technical high school,tacoma,washington,https://www.batestech.edu/career-pathway/high-school/,https://www.batestech.edu/offices-and-services/
501,batesville high school,batesville,arkansas,https://www.batesvilleschools.com/domain/94,https://www.batesvilleschools.com/staff
502,bath high school,bath,michigan,https://www.bathschools.net/highschool_home.aspx,https://www.bathschools.net/StaffProfiles.aspx
503,battle creek central high school,battle creek,michigan,https://www.battlecreekpublicschools.org/schools/bcchs,https://www.battlecreekpublicschools.org/about/staff-directory
504,battle lake secondary,battle lake,minnesota,https://www.battlelake.k12.mn.us/,https://www.battlelake.k12.mn.us/staff
505,minersville area juniorsenior high school,minersville,pennsylvania,https://www.battlinminers.com/Domain/8,https://www.battlinminers.com/Domain/8
506,bauxite high school,bauxite,arkansas,https://www.bauxiteminers.org/o/high-school,https://www.bauxiteminers.org/o/high-school/staff
507,baxter high school,baxter,iowa,https://www.baxtercsd.com/secondary,https://www.baxtercsd.com/directory-1
508,bay high school,bay village,ohio,https://www.bayk12.org/o/bhs,https://www.bayk12.org/o/bhs/staff
509,bayou academy,cleveland,mississippi,https://www.bayouacademy.net/,https://www.bayouacademy.net/apps/staff/
510,bayshore christian school,tampa,florida,https://www.bayshorechristianschool.org/,https://www.bayshorechristianschool.org/about-us/faculty-staff.cfm
511,brentwood senior high school,pittsburgh,pennsylvania,https://www.bb-sd.com/brentwoodhighschool_home.aspx,https://www.bb-sd.com/Directory.aspx
512,belgrade brooten elrosa sec,belgrade,minnesota,https://www.bbejaguars.org/high-school,https://www.bbejaguars.org/
513,brecksville broadview heights high school,broadview heights,ohio,https://www.bbhcsd.org/highschool_home.aspx,https://www.bbhcsd.org/StaffDirectory.aspx
514,barrington christian academy,barrington,rhode island,https://www.bcacademy.org/,https://web.bcacademy.org/
515,bethlehem center senior high school,fredericktown,pennsylvania,https://www.bcasd.net/schools/high-school,https://www.bcasd.net/our-district/administration
516,baldwin county virtual school,daphne,alabama,https://www.bcbe.org/bcvs,https://www.bcbe.org/domain/7864
517,daphne high school,daphne,alabama,https://www.bcbe.org/dhs,https://www.bcbe.org/domain/7607
518,bay city high school,bay city,texas,https://www.bcblackcats.net/Domain/93,https://www.bcblackcats.net/domain/95
519,baruch college campus high school,new york,new york,https://www.bcchsnyc.net/,https://www.bcchsnyc.net/our-educators/
520,bronx career and college preparatory high school,bronx,new york,https://www.bccprep.com/,https://www.schools.nyc.gov/schools/X479
521,brown county high school,mount sterling,illinois,https://www.bchornets.com,https://www.bchornets.com/vnews/display.v/StaffDirectory
522,borden county school,gail,texas,https://www.bcisd.net/,https://www.bcisd.net/251985_2
523,falfurrias high school,falfurrias,texas,https://www.bcisd.us/fhs,https://www.bcisd.us/fhs
524,burlington county inst of tech westhampton,westampton,new jersey,https://www.bcit.cc/Domain/50,https://www.bcit.cc/site/Default.aspx?PageType=1&SiteID=206&ChannelID=238&DirectoryType=6
525,burlington county institute of technology medford,westampton,new jersey,https://www.bcit.cc/Page/341,https://www.bcit.cc/site/Default.aspx?PageType=1&SiteID=206&ChannelID=238&DirectoryType=6
526,burlington county inst of tech medford,medford,new jersey,https://www.bcit.cc/medford,https://www.bcit.cc/site/Default.aspx?PageType=1&SiteID=206&ChannelID=238&DirectoryType=6
527,brooklyn collaborative studies,brooklyn,new york,https://www.bcs448.org/,https://www.bcs448.org/staff/
528,columbus east high school,columbus,indiana,https://www.bcscschools.org/easths,https://www.bcscschools.org/eaststaffdirectory
529,brighton high school,rochester,new york,https://www.bcsd.org/BHS,https://www.bcsd.org/domain/111
530,bonners ferry high school,bonners ferry,idaho,https://www.bcsd101.com/ourschools/bfhs/index,https://www.bcsd101.com/ourschools/bfhs/our-school/people
531,burlington community high school,burlington,iowa,https://www.bcsds.org/BHS,https://bcsds.org/District/Staff/
532,berkeley high school,moncks corner,south carolina,https://www.bcsdschools.net/BHS,https://berkeleycountysc.gov/directory/
533,timberland high school,st stephen,south carolina,https://www.bcsdschools.net/Domain/45,https://www.facebook.com/p/Timberland-High-School-Wolves-100063556540803/
534,cross high school,cross,south carolina,https://www.bcsdschools.net/chs,https://www.crossschools.org/faculty-and-staff-directory
535,oak harbor high school,oak harbor,ohio,https://www.bcssd.com/oak-harbor-high-school,https://www.bcssd.com/oak-harbor-high-school
536,south brunswick high school,southport,north carolina,https://www.bcswan.net/Domain/18,https://www.bcswan.net/Page/934
537,brunswick county early college,bolivia,north carolina,https://www.bcswan.net/Page/930,https://www.bcswan.net/Page/930
538,bucks county technical high school,fairless hills,pennsylvania,https://www.bcths.com/,https://www.bcths.com/staff
539,bloomingdale middle and high school,bloomingdale,michigan,https://www.bdalecards.com/o/bmhs,https://www.bdalecards.com/o/bmhs/staff
540,bluff dale elementary,bluff dale,texas,https://www.bdisd.net/,https://www.bdisd.net/288782_2
541,beaver dam high school,beaver dam,wisconsin,https://www.bdusd.org/schools/high/,https://www.bdusd.org/schools/high/about/staff-directory.cfm
542,burlington edison high school,burlington,washington,https://www.be.wednet.edu/o/behs,https://www.be.wednet.edu/staff
543,beacon charter school,woonsocket,rhode island,https://www.beaconart.org/,https://www.beaconart.org/staff
544,beacon high school,beacon,new york,https://www.beaconk12.org/BHS,https://www.beaconschool.org/apps/staff/
545,beacon high school,new york,new york,https://www.beaconschool.org/,https://www.beaconschool.org/apps/staff/
546,beal city high school,mt pleasant,michigan,https://www.bealcityschools.net/,https://www.bealcityschools.net/vnews/display.v/SEC/High%20School%7CHigh%20School%20Staff
547,beardstown jrsr high school,beardstown,illinois,https://www.beardstown.com/vnews/display.v/SEC/JH/HS,https://www.beardstown.com/vnews/display.v/StaffDirectory
548,melbourne high school,melbourne,arkansas,https://www.bearkatz.k12.ar.us/staff?filter_ids=80786,https://www.bearkatz.k12.ar.us/staff
549,greenville high school,greenville,missouri,https://www.bears.k12.mo.us/schools/greenville_high_school,https://www.bears.k12.mo.us/schools/greenville_high_school/faculty_and_staff
550,blue earth area senior high school,blue earth,minnesota,https://www.beaschools.org/,https://www.beaschools.org/
551,bald eagle area junion senior high school,wingate,pennsylvania,https://www.beasd.org/,https://www.beasd.org/staff
552,beatrice high school,beatrice,nebraska,https://www.beatricepublicschools.org/vnews/display.v/SEC/Beatrice%20High%20School,https://www.beatricepublicschools.org/vnews/display.v/ART/516f0ddb0c0f5
553,northside high school,pinetown,north carolina,https://www.beaufort.k12.nc.us/northside,https://www.beaufort.k12.nc.us/domain/784
554,beaufort county early college high,washington,north carolina,https://www.beaufort.k12.nc.us/schools/early-college-high-school,https://www.beaufort.k12.nc.us/domain/845
555,southside high school,chocowinity,north carolina,https://www.beaufort.k12.nc.us/southside,https://www.beaufort.k12.nc.us/domain/474
556,washington high school,washington,north carolina,https://www.beaufort.k12.nc.us/washington,https://www.beaufort.k12.nc.us/domain/845
557,beaufort academy,beaufort,south carolina,https://www.beaufortacademy.org/,https://www.beaufortacademy.org/apps/staff/
558,beaverton high school,beaverton,michigan,https://www.beavertonruralschools.com/o/beavertonjrsr,https://www.beavertonschools.net/o/beavertonjrsr/staff
559,st anne pacelli catholic school,columbus,georgia,https://www.beaviking.com/,https://www.beaviking.com/faculty-directory.html
560,bronx early college academy for teaching and learning,bronx,new york,https://www.beca324.org/,https://www.beca324.org/apps/staff/
561,becker senior high school,becker,minnesota,https://www.becker.k12.mn.us/schools-1/high-school,https://www.becker.k12.mn.us/schools-1/high-school/staff-directory-1
562,beecher city junior senior high school,beecher city,illinois,https://www.beechercity.org,https://www.beechercity.org/staff
563,beecher high school,mount morris,michigan,https://www.beecherschools.org/o/bhs,https://www.beecherschools.org/o/bhs/staff
564,beekman charter school,bastrop,louisiana,https://www.beekmancharter.org/,https://www.beekmancharter.org/faculty
565,beggs high school,beggs,oklahoma,https://www.beggs.k12.ok.us/o/bhs,https://www.beggs.k12.ok.us/o/bhs/staff
566,box elder high school,brigham city,utah,https://www.behs.besd.net/,https://www.behs.besd.net/o/behs/staff
567,bruceville eddy high school,eddy,texas,https://www.beisd.net/HighSchool,https://www.beisd.net/
568,turtle mountain community high school,belcourt,north dakota,https://www.belcourt.k12.nd.us/apps/pages/index.jsp?uREC_ID=538011&type=d,https://www.belcourt.k12.nd.us/apps/staff/
569,belen high school,belen,new mexico,https://www.beleneagles.org/o/bhs,https://www.beleneagles.org/o/bhs/staff
570,belfast school,belfast,new york,https://www.belfastcsd.org/,https://www.belfastcsd.org/Page/290
571,bell county high school,pineville,kentucky,https://www.bell.kyschools.us/Domain/64,https://www.bell.kyschools.us/site/Default.aspx?PageType=1&SiteID=64&ChannelID=1468&DirectoryType=6
572,bell creek academy,riverview,florida,https://www.bellcreekacademy.com/,https://www.bellcreekacademy.com/contactus
573,belle plaine juniorsenior high school,belle plaine,iowa,https://www.belle-plaine.k12.ia.us/vnews/display.v/SEC/Jr./Sr.%20High%20School,https://www.belle-plaine.k12.ia.us/vnews/display.v/SEC/District%20Information%7CStaff%20Directory
574,belle fourche high school,belle fourche,south dakota,https://www.bellefourche.k12.sd.us/o/bfhs/page/high-school-home-page,https://www.bellefourche.k12.sd.us/staff?page_no=8
575,belleville high school,belleville,wisconsin,https://www.belleville.k12.wi.us/schools/high/,https://www.belleville.k12.wi.us/district/staff-dir.cfm
576,bellevue christian school,clyde hill,washington,https://www.bellevuechristian.org/,https://wfis.org/washington-private-schools-directory/#!biz/id/5d498b3eafd691084d159017/Staff
577,bellevue east sr high school,bellevue,nebraska,https://www.bellevuepublicschools.org/bellevueeast,https://www.bellevuepublicschools.org/domain/1460
578,bellevue west sr high school,bellevue,nebraska,https://www.bellevuepublicschools.org/bellevuewest#calendar642/20210831/month,https://www.bellevuepublicschools.org/domain/1462
579,sanford h calhoun high school,north merrick,new york,https://www.bellmore-merrick.k12.ny.us/,https://www.bellmore-merrick.k12.ny.us/schools/sanford_h_calhoun_high_school
580,john f kennedy high school bellmore,bellmore,new york,https://www.bellmore-merrick.k12.ny.us/schools/john_kennedy_high_school,https://www.bellmore-merrick.k12.ny.us/staff/Default.aspx?school=177
581,belmont senior high school,los angeles,california,https://www.belmonthighschool.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=19647331930924
582,belmont preparatory high school,bronx,new york,https://www.belmontprephs.org/,https://www.belmontprephs.org/directory
583,h l bourgeois high school,gray,louisiana,https://www.bemidji.k12.mn.us/bhs/,https://hlb-tpsd-la.schoolloop.com/officestaff
584,fitzgerald high school,fitzgerald,georgia,https://www.ben-hill.k12.ga.us/Domain/12,https://www.ben-hill.k12.ga.us/site/Default.aspx?PageType=1&SiteID=12&ChannelID=46&DirectoryType=6
585,lapine senior high school,lapine,oregon,https://www.bend.k12.or.us/lapinehigh,https://www.bend.k12.or.us/lapinehigh/our-school/contact-us
586,summit high school,bend,oregon,https://www.bend.k12.or.us/summit,https://www.bend.k12.or.us/summit
587,juarez community academy high school,chicago,illinois,https://www.benitojuarez.net/,https://www.benitojuarez.net/m/staff/
588,benjamin franklin high school at masonville cove,baltimore,maryland,https://www.benjaminfranklinhs.org/,https://www.baltimorecityschools.org/schools/239
589,ben lippen school,columbia,south carolina,https://www.benlippen.com/,https://www.benlippen.com/about-us/faculty-staff/
590,bens ford christian school,bogalusa,louisiana,https://www.bensfordchristianschool.org/,https://www.bensfordchristianschool.org/
591,bentley senior high school,burton,michigan,https://www.bentleyschools.org/Bentley_High,https://www.bentleyschools.org/contact_school/staff_directory
592,benton central jr sr high school,oxford,indiana,https://www.benton.k12.in.us/o/bcjs,https://www.benton.k12.in.us/o/bcjs/staff
593,big sandy school,big sandy,tennessee,https://www.bentoncountyschools.org/3/home,https://portal.tssaa.org/common/directory/?id=22
594,benton cons high school,benton,illinois,https://www.bentonhighschool.org/,https://www.bentonhighschool.org/
595,greenway senior high,coleraine,minnesota,https://www.berea.kyschools.us/,https://www.isd316.org/en-US/staff
596,berean christian schools,west palm beach,illinois,https://www.bereanchristianschool.org/,https://www.bereanchristian.com/staff-directory
597,robert m beren academy,houston,texas,https://www.berenacademy.org/,https://www.berenacademy.org/apps/staff/
598,archbishop bergan catholic school,fremont,nebraska,https://www.berganknights.org/,https://www.berganknights.org/about/staff_directory.html
599,applied technology high school,paramus,new jersey,https://www.bergen.org/aths,https://www.bergen.org/Page/4556
600,berkeley carroll school,brooklyn,new york,https://www.berkeleycarroll.org/,https://www.berkeleycarroll.org/about-us/faculty-staff-directory
601,mountain ridge middle school,gerrardstown,west virginia,https://www.berkeleycountyschools.org/mountainridgemiddle,https://wvde.state.wv.us/ed_directory/index.html?county_id=4&school_id=306
602,berlin high school,berlin,wisconsin,https://www.berlin.k12.wi.us/,https://www.berlin.k12.wi.us/district/all-staff.cfm
603,bermudian springs high school,york springs,pennsylvania,https://www.bermudian.org/,https://www.bermudian.org/staffdirectory
604,bernalillo high school,bernalillo,new mexico,https://www.bernalillo-schools.org/o/bhs,https://www.bernalillo-schools.org/o/bhs/staff?page_no=3
605,bertie high school,windsor,north carolina,https://www.bertie.k12.nc.us/bertiehigh,https://www.bertie.k12.nc.us/domain/1581
606,berwick academy,south berwick,maine,https://www.berwickacademy.org/,https://www.berwickacademy.org/about-us/leadership
607,berwick area high school,berwick,pennsylvania,https://www.berwicksd.org/Domain/47,https://www.berwicksd.org/domain/18
608,bethany christian schools,goshen,indiana,https://www.bethanycs.net/,https://www.bethanycs.net/apps/staff/
609,bethany high school,bethany,oklahoma,https://www.bethanyschools.com/high-school/overview.html,https://www.bethanyschools.com/apps/staff/
610,willamette high school,eugene,oregon,https://www.bethel.k12.or.us/schools/willamettehighschool/,https://www.bethel.k12.or.us/schools/willamettehighschool/our-staff/
611,bethel virtual academy,spanaway,washington,https://www.bethelsd.org/BVA,https://www.bethelsd.org/domain/5493
612,pierce county skills center,puyallup,washington,https://www.bethelsd.org/Domain/4376,https://www.bethelsd.org/domain/4389
613,bethel high school,spanaway,washington,https://www.bethelsd.org/bhs,https://www.bethelsd.org/domain/4062
614,challenger high school,spanaway,washington,https://www.bethelsd.org/chs,https://www.bethelsd.org/domain/4067
615,spanaway lake high school,spanaway,washington,https://www.bethelsd.org/slhs,https://www.bethelsd.org/domain/3988
616,bethel tate high school,bethel,ohio,https://www.betheltate.org/1/home,https://www.betheltate.org/staff
617,bethel baptist school,santa ana,california,https://www.bethelwarriors.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=30665226936991
618,bethesda christian school,fort worth,texas,https://www.bethesdachristianschool.org/,https://bethesdachristianschool.org/about/faculty-staff/
619,bethlehem christian academy,bethlehem,georgia,https://www.bethlehemchristianacademy.org/,https://www.bethlehemchristianacademy.net/our-staff
620,beth rivka high school,brooklyn,new york,https://www.bethrivkah.edu,https://www.bethrivkah.edu/faculty-staff
621,beth tfiloh dahan community school,baltimore,maryland,https://www.bethtfiloh.com/SCHOOL,https://www.bethtfiloh.com/about/faculty-and-staff
622,beulah high school,beulah,north dakota,https://www.beulah.k12.nd.us/BeulahHS,https://www.beulah.k12.nd.us/Page/13
623,barnesville high school,barnesville,ohio,https://www.bevsd.org/highschool_home.aspx,https://www.bevsd.org/staffdirectory.aspx
624,bexley high school,bexley,ohio,https://www.bexleyschools.org/BHS.aspx,https://www.bexleyschools.org/StaffDirectory.aspx
625,bellows free academy fairfax bfa middlehigh school,fairfax,vermont,https://www.bfafairfax.com/,https://www.bfafairfax.com/staff?page_no=6
626,saint lawrence high school,brasher falls,new york,https://www.bfcsd.org/o/slchs,https://www.bfcsd.org/o/slchs/staff
627,st lawrence central middle school,brasher falls,new york,https://www.bfcsd.org/o/slcms,https://www.bfcsd.org/o/slcms/staff
628,benjamin franklin high school,new orleans,louisiana,https://www.bfhsla.org/,https://www.bfhsla.org/faculty-and-staff
629,beech grove sr high school,beech grove,indiana,https://www.bgcs.k12.in.us/o/beech-grove-high-school,https://bgcs.k12.in.us/admin-staff/
630,bowling green high school,bowling green,ohio,https://www.bgcs.k12.oh.us/1/Home,https://www.bgcs.k12.oh.us/staff
631,george washington carver high school,birmingham,alabama,https://www.bhamcityschools.org/Domain/8,https://www.bhamcityschools.org/site/Default.aspx?PageType=1&SiteID=8&ChannelID=1408&DirectoryType=6
632,huffman high school magnet,birmingham,alabama,https://www.bhamcityschools.org/Domain/9,https://www.bhamcityschools.org/site/Default.aspx?PageType=1&SiteID=9&ChannelID=216&DirectoryType=6
633,wenonah high school,birmingham,alabama,https://www.bhamcityschools.org/Wenonah,https://www.bhamcityschools.org/site/Default.aspx?PageType=1&SiteID=13&ChannelID=599&DirectoryType=6
634,jackson olin high school,birmingham,alabama,https://www.bhamcityschools.org/jacksonolin,https://www.bhamcityschools.org/site/Default.aspx?PageType=1&SiteID=10&ChannelID=469&DirectoryType=6
635,parker high school,birmingham,alabama,https://www.bhamcityschools.org/parker,https://www.bhamcityschools.org/site/Default.aspx?PageType=1&SiteID=11&ChannelID=4714&DirectoryType=6
636,woodlawn high sch magnet,birmingham,alabama,https://www.bhamcityschools.org/woodlawn,https://www.bhamcityschools.org/site/Default.aspx?PageType=1&SiteID=14&ChannelID=563&DirectoryType=6
637,brandywine heights high school,mertztown,pennsylvania,https://www.bhasd.org/o/bhhs,https://www.bhasd.org/staff
638,belleville henderson central school,belleville,new york,https://www.bhpanthers.org,https://www.bhpanthers.org/domain/88
639,beaver high,beaver,utah,https://www.bhs.beaver.k12.ut.us/,https://bhs.beaver.k12.ut.us/?page_id=646
640,beaver high school,beaver,utah,https://www.bhs.beaver.k12.ut.us/,https://bhs.beaver.k12.ut.us/?page_id=646
641,bells high school,bells,texas,https://www.bhs.bellsisd.net/,https://www.bellsisd.net/apps/staff/
642,bay high school,bay st louis,mississippi,https://www.bhs.bwsd.org/en-US,https://www.bwsd.org/en/staff
643,boerum hill school for international studies,brooklyn,new york,https://www.bhsbk.nyc/,https://www.bhsbk.nyc/faculty/
644,bronx high school for the visual arts,bronx,new york,https://www.bhsva418.com/,https://www.bhsva418.com/apps/staff/
645,baboquivari high school,sells,arizona,https://www.bhswarriors.com/,https://www.bhswarriors.com/Our-Staff
646,bronx high school for writing and communication ar,bronx,new york,https://www.bhswca.com/,https://www.bhswca.com/directory/faculty
647,west blocton high school,west blocton,alabama,https://www.bibbed.org/Domain/13,https://www.bibbed.org/domain/243
648,bibb county high school,centreville,alabama,https://www.bibbed.org/Domain/8,https://sites.google.com/a/bibbcountychoctaws.com/bchs/-Faculty
649,biddeford high school,biddeford,maine,https://www.biddefordschools.me/,https://sites.google.com/biddefordschools.me/bhs/school-info/staff-directory
650,big foot high school,walworth,wisconsin,https://www.bigfoot.k12.wi.us/,https://www.bigfoot.k12.wi.us/Page/158
651,rocky mountain high school,cowley,wyoming,https://www.bighorn1.com/RMHS/,https://bighorn1.com/RMHS/Staff/
652,vaux high school a big picture school,philadelphia,pennsylvania,https://www.bigpicturephiladelphia.org/,https://www.vauxbpp.org/apps/staff/
653,big spring high school,newville,pennsylvania,https://www.bigspringsd.org/Domain/8,https://www.bigspringsd.org/Page/167
654,brooklyn institute for liberal arts,brooklyn,new york,https://www.bilanyc.net/,https://www.bilanyc.net/about/staff_directory
655,monticello high school,monticello,arkansas,https://www.billies.org/schools/mhs,https://sites.google.com/a/billies.org/msdbillies/staff-directory
656,skyview high school,billings,montana,https://www.billingsschools.org/our-schools/high-schools/skyview,https://www.billingsschools.org/our-schools/high-schools/skyview/departments
657,biloxi high school,biloxi,mississippi,https://www.biloxischools.net/Domain/8,https://www.biloxischools.net/domain/413
658,belton new technical h s at waskow,belton,texas,https://www.bisd.net/site/Default.aspx?PageID=13,https://www.bisd.net/domain/173
659,bastrop high school,bastrop,texas,https://www.bisdtx.org/bhs,https://www.bisdtx.org/domain/1478
660,cedar creek high school,cedar creek,texas,https://www.bisdtx.org/cchs,https://www.bisdtx.org/domain/1448
661,bishop hoffman catholic school,fremont,ohio,https://www.bishop-hoffman.net/,https://www.bishop-hoffman.net/6-12-faculty-staff-1
662,bishop amat memorial high school,la puente,california,https://www.bishopamat.org/,https://www.cde.ca.gov/schooldirectory/details?cdscode=19642956934285
663,bishop high school,bishop,texas,https://www.bishopcisd.net/domain/25,https://www.bishopcisd.net/Page/269
664,bishop thomas k gorman catholic school,tyler,texas,https://www.bishopgorman.net/,https://www.bishopgorman.net/staff
665,bishop grimes jr sr high school,east syracuse,new york,https://www.bishopgrimes.org/,https://www.bishopgrimes.org/about/staff-directory.cfm
666,bishop ludden junior senior high school,syracuse,new york,https://www.bishopludden.org/,https://www.bishopludden.org/about-us/staff-directory/
667,bishop ludden junior senior hs,syracuse,new york,https://www.bishopludden.org/,https://www.bishopludden.org/about-us/staff-directory/
668,bishop john j snyder high school,jacksonville,florida,https://www.bishopsnyder.org/,https://www.bishopsnyder.org/academics/faculty-and-staff
669,bishop walsh school,cumberland,maryland,https://www.bishopwalsh.org/,https://www.bishopwalsh.org/about-us/faculty-staff
670,bismarck henning rossville alvin cooperative high school,bismarck,illinois,https://www.bismarck.k12.il.us/,https://www.bismarck.k12.il.us/o/bhra-high-school/staff
671,bismarck henning rossville alvin cooperative high school 1,bismarck,illinois,https://www.bismarck.k12.il.us/,https://www.bismarck.k12.il.us/o/bhra-high-school/staff
672,bismarck high school,bismarck,arkansas,https://www.bismarcklions.net/81560_2,https://www.bismarcklions.net/75929_2
673,bismarck high school,bismarck,north dakota,https://www.bismarckschools.org/BHS,https://staffdir.bismarckschools.org/
674,century high school,bismarck,north dakota,https://www.bismarckschools.org/CHS,https://www.bismarckschools.org/CHS
675,legacy high school,bismarck,north dakota,https://www.bismarckschools.org/LHS,https://www.bismarckschools.org/domain/153
676,buffalo high school,buffalo,missouri,https://www.bisonpride.org/Domain/8,https://www.bisonpride.org/Page/290
677,brooklyn laboratory charter school,brooklyn,new york,https://www.bklabprep.org/high-school,https://brooklynlabschool.org/staff-directory/
678,brooklyn high school for law and technology,brooklyn,new york,https://www.bklawtech.com/,https://www.bklawtech.com/apps/staff/
679,brooklyn school for music and theater,brooklyn,new york,https://www.bkmusicntheatre.com/,https://www.brooklynmusicschool.org/executive-administration
680,blackfoot high school,blackfoot,idaho,https://www.blackfoothigh.org/,https://www.blackfoothigh.org/teachers
681,blackford high school,hartford city,indiana,https://www.blackfordschools.org/o/bhs,https://www.bcs.k12.in.us/o/bhs/staff
682,blackhawk christian school,fort wayne,indiana,https://www.blackhawkchristian.org/,https://www.blackhawkchristian.org/apps/staff/
683,black river public school,holland,michigan,https://www.blackriverpublicschool.org/1/Home,https://www.blackriverpublicschool.org/staff
684,black river high school,sullivan,ohio,https://www.blackriverschools.org/,https://www.blackriverschools.org/
685,blackstone academy charter,pawtucket,rhode island,https://www.blackstoneacademy.org/,https://www.blackstoneacademy.org/faculty-staff
686,blackwell high school,blackwell,oklahoma,https://www.blackwell.k12.ok.us/1390,https://www.blackwell.k12.ok.us/
687,east bladen high school,elizabethtown,north carolina,https://www.bladen.k12.nc.us/ebhs,https://www.bladen.k12.nc.us/site/default.aspx?PageType=3&ModuleInstanceID=1053&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=1018&PageID=1060
688,west bladen high school,bladenboro,north carolina,https://www.bladen.k12.nc.us/wbhs,https://www.bladen.k12.nc.us/site/default.aspx?PageType=3&ModuleInstanceID=1053&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=1019&PageID=4271
689,wood river high school,hailey,idaho,https://www.blaineschools.org/domain/14,https://www.blaineschools.org/Page/2288
690,blaine high school,blaine,washington,https://www.blainesd.org/o/blaine-high-school,https://www.blainesd.org/o/blaine-high-school/staff
691,bland high school,merit,texas,https://www.blandisd.us/,https://www.blandisd.us/415445_3
692,bear lake high school,montpelier,idaho,https://www.blhs.blsd.net/en-US,https://www.blsd.net/en
693,blissfield high school,blissfield,michigan,https://www.blissfieldschools.us/highschool/,https://www.blissfieldschools.us/highschool/staffdirectory/
694,bloomburg school,bloomburg,texas,https://www.bloomburgisd.net/,https://www.bloomburgisd.net/140258_2
695,bloomer high school,bloomer,wisconsin,https://www.bloomer.k12.wi.us/o/bhs,https://www.bloomer.k12.wi.us/staff
696,bloomfield hills high school,bloomfield hills,michigan,https://www.bloomfield.org/schools/bloomfield-hills-high-school,https://www.bloomfield.org/schools/bloomfield-hills-high-school/contact
697,bloomfield high school,bloomfield,new york,https://www.bloomfieldcsd.org/apps/pages/index.jsp?uREC_ID=1175151&type=d&pREC_ID=1429411,https://www.bloomfieldcsd.org/apps/staff/
698,kennedy senior high school,bloomington,minnesota,https://www.bloomington.k12.mn.us/khs,https://www.bloomington.k12.mn.us/khs/staff-directory
699,knoxville sr high school,knoxville,illinois,https://www.bluebullets.org/page/knoxville-high-school-home,https://www.bluebullets.org/staff
700,blue ridge high school,farmer city,illinois,https://www.blueridge18.org,https://www.blueridge18.org/o/blue-ridge-cusd-18/staff
701,bluesky charter school,bloomington,minnesota,https://www.blueskyschool.org/,https://www.blueskyschool.org/about/staff/
702,blue water middle college academy,port huron,michigan,https://www.bluewatermiddlecollege.org/,https://sc4.edu/faculty-staff-directory/name/blue-water-middle-college/
